,Manhattan,Staten Island,Brooklyn,Queens,Bronx,EWR
549,34526.71975928512,43208.68794682943,14233.573058925382,42782.171097862934,4069.5032686144427,14234.740702926887
550,32213.901177087395,40384.66688142851,13658.27946084695,40003.93476321378,3827.469474664246,13659.142888098188
551,28751.20721008678,35985.497049975354,12645.489034138838,35650.64703513444,3496.5976087250997,12645.871232749614
552,24091.832675537884,29969.26264631708,10974.579436878465,29689.360887985422,3005.542330361622,10974.27015023062
553,18601.043815332585,22929.140530030614,8711.964932972205,22720.152390092015,2337.0788326763486,8710.863267813807
554,13364.99744294437,16386.436547460973,6427.745499969803,16252.208264792533,1647.523687644963,6425.9976251697835
555,10010.80815643704,12462.190233680292,5058.171680826926,12369.663993518527,1267.22366002009,5056.190507431509
556,9928.007671874446,12851.582389659883,5386.526273269085,12725.107175722624,1513.3355276386478,5384.838700514614
557,13344.338800247619,17687.726311424212,7472.751321126425,17437.798266924285,2428.364309571924,7471.742153057215
558,18976.18030676642,25174.81038763104,10488.846672379965,24747.999195718803,3667.710086931391,10488.56163923396
559,24631.066117028655,32424.981452028827,13152.240265408638,31839.14916254828,4669.877986706417,13152.388242763762
560,28419.56315279197,37036.92847424788,14485.730515270106,36372.08769409889,5012.113496399642,14485.891361370877
561,29741.5900418101,38348.94267987166,14362.988383377047,37697.167428347755,4684.64613057409,14362.887207254882
562,29382.59310364853,37523.191149631544,13462.488692422816,36933.60142436092,4069.0379604453346,13462.15388037691
563,28748.137864285236,36503.257125965465,12713.734311082884,35961.83913235534,3643.5342005595453,12713.44751966008
564,28890.043719940626,36696.33632598757,12686.40882066391,36151.80640503675,3654.764186422273,12686.504673931215
565,30025.817958134237,38313.751147739655,13351.792768208576,37724.69269685676,4003.8306115391024,13352.457384138048
566,31747.18158175571,40659.83919821175,14293.804933248248,40025.36746003751,4398.552285064476,14294.995962267369
567,33547.105110503406,42901.23783347702,15097.13809891643,42256.169858664565,4606.104593146685,15098.64414309863
568,35152.91457568544,44611.560807389935,15580.723815997342,43998.083768627854,4590.310595141245,15582.290444070222
569,36476.67647353199,45769.16121061307,15768.668007012959,45212.419839052534,4457.324217028252,15770.102186087408
570,37397.56809247358,46431.09212913606,15740.190502256171,45935.49707240346,4311.589108157974,15741.4014126624
571,37680.027703479354,46497.16043563428,15542.697811133532,46058.002108294975,4173.834364327148,15543.681798629801
572,37086.147580407385,45729.70978729491,15200.648898134294,45343.54344233536,4010.883450333102,15201.44181131706
573,35488.38009666586,43870.086602067306,14717.305883630219,43535.42276467329,3800.3057462388174,14717.919279747228
574,32823.390462662144,40665.46254241134,14007.845484488696,40379.89559788901,3536.9244579414244,14008.206949396814
575,28989.78196507515,35869.50229790714,12856.111108268493,35632.66237075099,3186.1543225718547,12856.047877209006
576,23942.977083949347,29442.534078943627,11042.221984319542,29262.990399044895,2676.7590507773543,11041.527689598925
577,18050.271331454485,21979.646628589104,8633.201764922182,21872.838662382048,1991.5711003472545,8631.779000692648
578,12399.318595098797,15003.463370792973,6199.48821344347,14972.6951001112,1286.8270803083756,6197.486264809022
579,8618.357856491244,10635.996714972756,4677.479065896779,10647.671990893694,892.6563637260381,4675.313652568344
580,8098.437162403687,10573.880008897711,4850.732327935938,10551.826327810446,1125.9951788713777,4848.932861400379
581,11070.118309829852,14953.073170761345,6779.943507526151,14807.275658027269,2029.3123982275783,6778.896907588219
582,16254.22803617637,21982.282185373657,9638.441006891542,21658.78893053288,3258.23743653128,9638.194538588781
583,21463.736345792233,28779.122690913297,12145.279945769662,28295.24781501197,4251.6491396205865,12145.543270912587
584,24814.37404792967,32947.369473501116,13324.7040876833,32382.5594204843,4587.057374267185,13325.057050607847
585,25709.9190836525,33828.95091005791,13051.3009922631,33274.7270666563,4254.651274684818,13051.46797201872
586,24938.242828220085,32588.12334383295,12003.95532460454,32093.10158870009,3635.664190850865,12003.963409061125
587,23906.646264854815,31169.844388964146,11112.4117586496,30719.569604325,3207.936174307098,11112.540846207874
588,23668.951460258686,30983.030677380346,10946.80205421174,30525.827134641688,3217.8510320951227,10947.384567002706
589,24445.392789348953,32241.589898721948,11479.203616512314,31735.672010033355,3566.508254823651,11480.422974133333
590,25830.901838207108,34253.04376340038,12294.54271838064,33697.165713226226,3961.857975709844,12296.353320262233
591,27321.58040379722,36187.150870849815,12978.48193705593,35615.78431753898,4171.16174973845,12980.6685664827
592,28647.442141300922,37620.109067575824,13350.733346992885,37075.13391267135,4158.186506084623,13353.037208502046
593,29722.823608999017,38532.29846662004,13436.00669712767,38038.609067852514,4028.9277344194334,13438.2298802905
594,30428.95357088548,38982.492294258765,13314.037431712553,38544.30955114919,3887.6725420809994,13316.083755506499
595,30532.166959007318,38872.088775485834,13032.709024629761,38484.56642465206,3755.055130011269,13034.569031370176
596,29796.16729204703,37964.863242530904,12616.909055889018,37624.46578190921,3597.845359251624,12618.612417829188
597,28094.604798366097,36003.32596068436,12070.275201796672,35708.5186182403,3393.554915090759,12071.827010634073
598,25364.96555289001,32735.513506741234,11308.345386588006,32483.892670550318,3136.941373908841,11309.666536875937
599,21506.393356572327,27915.65006468457,10115.334456949877,27706.891694992686,2793.380041261402,10116.245292553873
600,16474.470662511576,21504.14936072562,8271.66190611376,21346.903503168018,2291.6272023269676,8271.948984218336
601,10635.911392732845,14095.35751466236,5844.397970802232,14005.174122587588,1614.4754450697158,5843.956689000555
602,5076.735817144124,7210.088019911947,3403.6377156686935,7190.417275023952,918.003995562742,3402.610175721791
603,1422.6858561614613,2967.7537810429653,1885.1328665611363,2985.194681177356,532.0672380503557,1883.9277834791385
604,1062.2482048849874,3062.4564172932683,2071.8167843620604,3041.0860245568247,773.342925814629,2070.9568529491075
605,4224.309292010544,7628.6437508128965,4024.1390553825368,7478.737029329901,1684.2451256662282,4024.0047602110653
606,9629.276976600197,14874.847723821025,6915.665810857628,14542.753832432003,2920.6325423654384,6916.298166450503
607,15090.36629623575,21919.173366758958,9465.906083397293,21422.494830778247,3921.7754304075456,9467.008599128669
608,18723.008582188497,26365.262357470616,10699.303077085791,25783.721277352808,4265.482358813568,10700.44956462207
609,19929.16027643022,27553.272638458326,10490.052920471016,26978.67693379712,3941.951739389312,10490.961994733952
610,19493.276800161235,26644.006443946946,9516.091094857364,26125.296378615436,3332.1517173967122,9516.784551148134
611,18818.452360371644,25578.170905607145,8706.005671263594,25101.260095629812,2913.5929231528035,8706.758741116753
612,18954.528277216705,25760.752374160707,8628.950791242776,25274.357150746582,2932.499839469244,8630.091906436086
613,20118.501829832447,27402.621643687744,9256.359775516179,26865.33854135358,3290.063551327574,9258.069013073462
614,21902.630356395643,29808.94630427162,10172.722673443779,29219.87990237859,3694.4669597801217,10174.951694449079
615,23800.400588092976,32147.205880906222,10963.237737291387,31541.14814199423,3913.163881968742,10965.76917689399
616,25538.963437539518,33990.972236339054,11446.98529109856,33410.11022189535,3909.973841802259,11449.558807913598
617,27029.62632700431,35317.682816638946,11647.90047687085,34787.218816162545,3790.8432374992744,11650.317226945877
618,28150.673745692686,36183.14909429794,11644.901385357838,35707.61227313848,3660.010623224984,11647.064862926043
619,28665.69376507148,36486.010696105994,11485.072088489916,36060.85240377161,3538.1200243446806,11486.973117499805
620,28335.754597183975,35987.49703083541,11192.519550762443,35609.458908819826,3391.9873236094736,11194.188706012188
621,27031.894954950854,34427.71319889569,10770.124737473487,34095.51479787096,3199.159333136785,10771.568653182227
622,24689.08482792557,31552.43193652567,10132.740502738954,31263.90189528834,2954.4124448002576,10133.8822454803
623,21204.173894115782,27113.775204342237,9064.000980809962,26868.79589554108,2623.1571877607803,9064.663639187267
624,16530.596484003923,21070.069175555018,7343.775070728103,20877.462852045464,2134.20605117292,7343.748445582128
625,11032.72169384018,14013.249159002935,5038.436163747433,13888.699720901397,1470.3633161364378,5037.619360720702
626,5793.7300316180845,7461.166112696435,2717.1056684802256,7408.227463897276,787.5894891849558,2715.6449939122867
627,2436.2233456936056,3530.0015048671626,1314.3747298058079,3515.3620737283127,415.4891160575647,1312.6836581306236
628,2346.0469242158883,3911.2134283060127,1612.1566325518777,3859.034247964415,670.4927257764942,1610.7631716548121
629,5750.888365465304,8738.139813352427,3670.3803214235336,8558.764183622523,1594.9567747753463,3669.6707032052414
630,11371.75736491447,16220.043174321196,6662.696041855128,15859.84843361255,2844.952476381217,6662.7172517590525
631,17023.660581208114,23476.908056132954,9309.033443945895,22953.46586717759,3860.111042813239,9309.494985424513
632,20823.77841548463,28114.09671199222,10634.120265978494,27507.04461534846,4218.496161202628,10634.601877159006
633,22174.7670979023,29472.287174318517,10511.961635950478,28873.32422863377,3910.2595556656415,10512.187829423236
634,21860.625982210564,28711.523796180387,9619.85549618896,28169.490118985304,3316.03677943637,9619.854032865476
635,21283.602369252807,27771.33001039281,8885.651040748695,27272.060509755145,2912.9313850245094,8885.703238349215
636,21493.274074413333,28056.16049848434,8878.04251955201,27548.299548297306,2946.9219324969026,8878.482971737036
637,22707.429825405816,29777.537782607644,9568.429950973843,29219.589808137483,3319.1970459694066,9569.444854724921
638,24519.94360201016,32242.209573258995,10541.56327280143,31633.151409174534,3738.0725022330166,10543.110242491213
639,26426.189060020977,34619.509748497076,11382.949443088506,33993.97778742261,3971.0903836992297,11384.816813782045
640,28155.11455782132,36484.66890083354,11911.877991199794,35884.68971988078,3982.0165268646747,11913.81081657987
641,29619.762842144723,37816.56900633964,12152.40886027647,37267.19909502942,3876.6415511978084,12154.213343126587
642,30700.28856280471,38672.50034498468,12183.590808532963,38178.142648671484,3759.050279518635,12185.175094496924
643,31162.343319323692,38952.78901243089,12052.69504552817,38508.78217504743,3649.7948127056707,12054.054179521883
644,30769.113252806084,38420.520042129036,11784.06274485278,38023.5011506411,3515.640634599336,11785.231084919385
645,29393.67007338249,36817.70475917745,11380.851009377593,36466.29854429615,3334.0804408626523,11381.83854353015
646,26972.95404483227,33892.0285759692,10758.268322538697,33583.98271471487,3099.829146059916,10759.00103143477
647,23405.802202673192,29397.510583697414,9700.406678544869,29132.639358896435,2778.2628304794207,9700.71007948041
648,18647.53386942693,23294.172206246796,7987.611153853412,23081.236445217248,2298.1926780298545,7987.276938898208
649,13063.918298599388,16175.068133665678,5686.5639924165325,16029.694440763544,1642.3907080087383,5685.492618434263
650,7738.71748323939,9558.332026164904,3366.3887973348847,9484.030048463064,966.6695257353945,3364.727455764466
651,4294.459649574829,5559.845911324246,1961.4539462962052,5523.289017755494,600.3704576475657,1959.6166397929735
652,4117.034128828144,5871.019151132394,2253.5448955276597,5796.390931364126,859.6800465373896,2252.0598615460867
653,7435.213064878044,10626.31799354955,4302.9098346446945,10424.010708062619,1786.9175918849578,4302.163183712459
654,12972.473526935113,18037.60248603707,7284.064642108602,17654.042684226384,3038.4048461030234,7284.102750666003
655,18547.051174875996,25228.22258601241,9918.077572688393,24681.010308601755,4054.189707983028,9918.608727004841
656,22278.879871936962,29806.361016707364,11230.61106272382,29175.143973169026,4412.664282421289,11231.213169604143
657,23571.887697405502,31113.929728954226,11096.058195413128,30490.425136354803,4104.024102030269,11096.453449528883
658,23209.763721066247,30310.547684156718,10191.584653121237,29743.651202461857,3508.679198840762,10191.798199158025
659,22593.63914474054,29334.515148680115,9444.730807108861,28810.1633501576,3103.4488292134747,9445.041194199359
660,22772.16044428018,29589.35755475281,9424.08520959941,29056.323623669705,3134.2030257026454,9424.824159557005
661,23962.862411189275,31286.511520084714,10101.293168354385,30703.42441277299,3502.2786407410463,10102.64387900067
662,25759.838242660302,33733.249163367465,11061.568619393764,33099.18579432372,3916.286782513098,11063.485545981735
663,27658.62859878908,36099.410465531844,11890.858797155368,35449.085883591084,4144.030302623012,11893.126958565748
664,29387.970002739745,37960.27267920939,12408.724181819032,37335.788800270784,4149.402013282989,12411.085193128636
665,30860.37813796623,39294.31789847285,12639.344867129757,38720.81807771542,4038.2235407301,12641.601408324597
666,31955.401170818088,40158.27222661122,12661.833305937942,39640.258064003865,3914.6167229162284,12663.889945129966
667,32438.104235065384,40451.94226022962,12523.523198230114,39984.85233401988,3799.2341855387067,12525.371383359496
668,32071.010451130194,39937.93660734701,12248.812744933479,39518.4996672627,3658.9828371840968,12250.483274016065
669,30726.3559232166,38357.75239203835,11840.911019614929,37984.674273444114,3471.4900864468814,11842.410422190667
670,28340.138552825345,35458.516891307976,11215.116852824405,35129.61644637069,3231.5928262273214,11216.367790870256
671,24810.26941471916,30993.66288750708,10155.679800992091,30708.81159040972,2904.808409745014,10156.504607499355
672,20091.08132805157,24922.44800679669,8443.092043567724,24690.44108929395,2420.1123934675247,8443.279340352026
673,14546.955121152288,17836.647443821625,6143.993111399661,17673.11850929427,1760.3979381449576,6143.440419630397
674,9259.567744357313,11252.372934602428,3827.140988166939,11160.818591930214,1081.4687553911072,3825.992786333621
675,5848.866004420807,7283.028611064201,2426.3033337950856,7230.104338134161,712.5255796980687,2424.9712491852642
676,5698.467946455343,7617.952175267874,2722.7555851861352,7527.826844932242,969.6153944609201,2721.765872740368
677,9036.137769209883,12390.897204899251,4776.684348984825,12173.940521834924,1895.104937097395,4776.421466047076
678,14585.97687798527,19814.685372326156,7763.096905720279,19417.26812513398,3145.6298417674766,7763.605749042355
679,20167.87887829716,27014.620797281696,10403.837279849895,26454.234345322417,4161.695595845169,10404.824682362196
680,23903.2501952872,31600.535869728705,11725.155473857305,30956.67087441915,4522.040245248794,11726.197875923779
681,25196.313604228715,32914.657904749605,11601.50485497092,32278.854833808073,4216.896600058745,11602.323059507718
682,24829.78335899995,32115.521876977058,10709.613809371407,31536.51230433095,3626.418187495152,10710.231786970373
683,24203.3267083528,31139.809781642005,9976.434035740851,30603.391027482896,3227.084416343978,9977.129474943215
684,24364.626837850406,31389.985538101177,9970.195634516182,30844.801241269866,3264.5768462952115,9971.299705069177
685,25531.242990824685,33077.52564971035,10662.564797099347,32482.057712446964,3640.276682745177,10664.260372034056
686,27298.06606476274,35510.60166508275,11639.02399374631,34863.74678032319,4062.963311511048,11641.265338724128
687,29161.66755155088,37860.171224942744,12485.794155390033,37196.43883254706,4300.551155484425,12488.366177031485
688,30851.702287266453,39702.38997194833,13022.568324087117,39063.67402200118,4316.8899672174875,13025.212575991029
689,32281.532354045954,41016.37225491323,13273.53524491044,40427.62565020832,4217.643073909571,13276.054373870016
690,33331.68956698954,41859.48968300815,13317.784582397566,41325.04640186153,4106.762563902372,13320.083121686315
691,33768.42951099329,42132.39097729511,13202.648659814706,41647.539308861524,4004.779401195491,13204.71799897258
692,33355.54329356999,41598.69391861087,12952.53857642144,41160.02499843462,3878.506551001964,12954.409433666957
693,31966.481490283968,40000.96110213188,12570.687693729406,39607.058243256375,3705.460005275569,12572.366511510329
694,29538.431941124556,37087.404020313545,11972.470309081276,36735.98371600754,3480.344316212745,11973.879647126805
695,25970.556148542815,32612.54175798614,10942.287540944426,32303.393347271056,3168.558297571129,10943.249568340165
696,21218.382024040115,26536.538049425417,9260.777423988577,26278.389771839247,2698.979361722092,9261.08048111605
697,15647.049718218801,19451.52278151082,6994.536028764896,19259.95504339735,2054.3594411205627,6994.0772287781565
698,10338.226355476418,12873.15164801034,4711.951173333301,12751.631789918918,1390.2340105342337,4710.874525078604
699,6911.242269126516,8913.816797151492,3346.1771905175087,8829.012354067994,1035.409771207715,3344.8938881987942
700,6749.262643788942,9262.119947718114,3677.954680539063,9138.262820636857,1305.549446532519,3676.9906279316456
701,10080.681393367553,14052.279019649077,5767.367688216283,13799.842890853111,2242.834018696346,5767.107006765028
702,15631.64942840724,21499.069515340747,8789.854077947462,21064.545073793503,3503.9939831307383,8790.341191543426
703,21224.902230662054,28730.53364381106,11467.949651544763,28131.528026580898,4529.790097970279,11468.890646341011
704,24984.23613915935,33358.70867901525,12828.381889014296,32674.82774923266,4899.1231008517525,12829.352161755154
705,26314.79785835763,34726.446749906994,12745.525812964619,34049.37258216694,4602.101073371336,12746.24493640966
706,25998.65051800626,33991.24910067909,11895.503427666494,33369.911293963945,4018.482230556309,11895.994126767588
707,25434.002550283138,33087.96097106563,11204.476879984031,32508.420458642257,3624.2922393975546,11205.015711121961
708,25667.252041251828,33417.49204405625,11240.084426729862,32828.702915482165,3664.9366577662904,11241.001573570627
709,26915.33032137844,35190.590417798354,11973.747166715893,34551.36043840963,4041.7810521479087,11975.224622412661
710,28772.944336113018,37715.28612461624,12990.918142286417,37024.83285046957,4463.741509133546,12992.909351205117
711,30736.391639670866,40162.34801847243,13877.763309820026,39455.49928641533,4698.841432771591,13880.052404775524
712,32534.6285344202,42107.24953960835,14453.750852895713,41426.2325799782,4710.914171986066,14456.078682916625
713,34079.95037935797,43527.93799317927,14742.694628048464,42898.06769058174,4605.520598887356,14744.86323108505
714,35251.68364019548,44480.411855915554,14823.255135232494,43906.41183598315,4486.527709398765,14825.168550355853
715,35814.83424177714,44863.9470647487,14742.33801275296,44341.510850899744,4374.457587105879,14743.987275881791
716,35531.79889339642,44440.78590115137,14523.9275072434,43966.91406289978,4236.169164455243,14525.343171758865
717,34274.39054700293,42952.03161501184,14170.83209717734,42525.7167181123,4049.232765528787,14172.020686984144
718,31977.98106918904,40144.34732448658,13598.048456330916,39763.713221534235,3808.410616173958,13598.932891048771
719,28539.861435289982,35770.63277154908,12589.6781686453,35435.8676417374,3479.19543421632,12590.081245039559
720,23913.559817150188,29789.215720237076,10926.062272837362,29509.426538085638,2990.599280071298,10925.773201923888
721,18461.750011757278,22789.840296925624,8673.3252862967,22580.95850821059,2325.4836984307854,8672.242311363774
722,13262.877148794303,16285.006330084503,6399.078215602456,16150.826852477234,1639.3823211901458,6397.346819701773
723,9932.50151790733,12383.474227536664,5035.48364465257,12290.98062581095,1260.9871031559067,5033.516951629088
724,9850.285711330878,12770.609377838744,5362.403909965259,12644.34268996296,1505.8658899030675,5360.730260391754
725,13242.352264592964,17578.75184130463,7439.518737831596,17329.47353841857,2416.310485009062,7438.5251297238865
726,18834.192893518888,25022.484484935234,10442.442970549979,24596.922854609307,3649.447042535356,10442.176983911204
727,24448.910779701448,32230.672821888053,13094.20492805816,31646.5992208279,4646.593598607879,13094.375932383735
728,28210.492453031362,36815.909697999225,14421.870471759055,36153.02195194425,4987.113784095928,14422.057228758362
729,29523.120458261197,38120.31938331956,14299.662694461947,37470.344585748455,4661.286361747877,14299.588303909914
730,29166.66426150108,37299.34145364157,13403.093939852803,36711.23641023071,4048.761929701678,13402.784949981691
731,28536.706658864958,36285.30580385926,12657.607993205927,35745.149937605005,3625.3895668476107,12657.34516544008
732,28677.59552283577,36477.25939700405,12630.400383405615,35933.99856313731,3636.562741622536,12630.518471161291
733,29805.292277073906,38085.30012436083,13292.876842525842,37497.67726723618,3983.879509740712,13293.562678216127
734,31514.417551127277,40417.79349988231,14230.773176104472,39784.88672940679,4376.622644164286,14231.985204873065
735,33301.54356110674,42646.2028270558,15030.596001613269,42002.63160971796,4583.134225779183,15032.123442751397
736,34895.933579677214,44346.61140534222,15512.06778659733,43734.34695951163,4567.418690785734,15513.656614737176
737,36210.27905991462,45497.498019006736,15699.189270011528,44941.5700566261,4435.098082075822,15700.64664324756
738,37124.616046437215,46155.58563054591,15670.834349086848,45660.40775474159,4290.092673612167,15672.069367127762
739,37405.057020178276,46221.26175369994,15474.202529053291,45782.186514414185,4153.027678298258,15475.211180968257
740,36815.385419173355,45458.24701635827,15133.645989145303,45071.89821816022,3990.8928341665123,15134.463648249868
741,35228.96080783171,43609.38662731917,14652.412649045407,43274.34694628167,3781.369955621282,14653.050510498262
742,32582.89940058356,40423.31750031627,13946.049821653893,40137.27353660217,3519.3082167560465,13946.435288742718
743,28776.526071130906,35655.13216619922,12799.345291123138,35417.80867870059,3170.295731357564,12799.305377900228
