,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
174,2024-08-08 06:00:00,3456.3092144652815,2058.776189446651,3841.264030912316,3456.3092144652815,3456.3092144652815,-0.10739886500285785,-0.10739886500285785,-0.10739886500285785,-0.001313363079718747,-0.001313363079718747,-0.001313363079718747,-0.15318313290700292,-0.15318313290700292,-0.15318313290700292,-0.021016576854957027,-0.021016576854957027,-0.021016576854957027,-0.023454327969469307,-0.023454327969469307,-0.023454327969469307,0.0,0.0,0.0,2926.8609406981473
175,2024-08-08 07:00:00,3456.336306933093,3049.4798790129303,4872.58484279576,3456.336306933093,3456.336306933093,0.19100700560263545,0.19100700560263545,0.19100700560263545,-0.001096784844018167,-0.001096784844018167,-0.001096784844018167,0.14763470550840707,0.14763470550840707,0.14763470550840707,-0.01864819801847802,-0.01864819801847802,-0.01864819801847802,-0.023627317231732226,-0.023627317231732226,-0.023627317231732226,0.0,0.0,0.0,3966.6114997451755
176,2024-08-08 08:00:00,3456.3633994009056,3538.6873113985234,5281.942079579378,3456.3633994009056,3456.3633994009056,0.3165305402487314,0.3165305402487314,0.3165305402487314,-0.0008607498987906826,-0.0008607498987906826,-0.0008607498987906826,0.2757898884331694,0.2757898884331694,0.2757898884331694,-0.016079257564142524,-0.016079257564142524,-0.016079257564142524,-0.023800644352628776,-0.023800644352628776,-0.023800644352628776,0.0,0.0,0.0,4409.593475706171
177,2024-08-08 09:00:00,3456.390491868717,3259.2587819980104,5105.647507192846,3456.390491868717,3456.390491868717,0.25604988307346654,0.25604988307346654,0.25604988307346654,-0.0006067295336940047,-0.0006067295336940047,-0.0006067295336940047,0.21816634137520094,0.21816634137520094,0.21816634137520094,-0.013302509348905645,-0.013302509348905645,-0.013302509348905645,-0.02397430281566593,-0.02397430281566593,-0.02397430281566593,0.0,0.0,0.0,4210.458559843746
178,2024-08-08 10:00:00,3456.4175843365288,2792.3879526642577,4610.344771071021,3456.4175843365288,3456.4175843365288,0.10798036554894029,0.10798036554894029,0.10798036554894029,-0.00033637288864855853,-0.00033637288864855853,-0.00033637288864855853,0.07318346968044864,0.07318346968044864,0.07318346968044864,-0.010312236885142073,-0.010312236885142073,-0.010312236885142073,-0.024148286094701002,-0.024148286094701002,-0.024148286094701002,0.0,0.0,0.0,3709.37021582279
179,2024-08-08 11:00:00,3456.4446768043417,2511.2489726108834,4229.29214262161,3456.4446768043417,3456.4446768043417,0.004274918492894936,0.004274918492894936,0.004274918492894936,-5.1496254330556015e-05,-5.1496254330556015e-05,-5.1496254330556015e-05,-0.0272035192095976,-0.0272035192095976,-0.0272035192095976,-0.0071043537939267706,-0.0071043537939267706,-0.0071043537939267706,-0.024322587654235176,-0.024322587654235176,-0.024322587654235176,0.0,0.0,0.0,3362.4172176419834
180,2024-08-08 12:00:00,3456.4717692721533,2551.7451673609667,4304.017156351851,3456.4717692721533,3456.4717692721533,0.01779213499871333,0.01779213499871333,0.01779213499871333,0.0002459291040281075,0.0002459291040281075,0.0002459291040281075,-0.010135628342467028,-0.010135628342467028,-0.010135628342467028,-0.0036764914953374413,-0.0036764914953374413,-0.0036764914953374413,-0.02449720094987105,-0.02449720094987105,-0.02449720094987105,0.0,0.0,0.0,3421.438256042581
181,2024-08-08 13:00:00,3456.4988617399654,2790.234340111826,4696.73495430508,3456.4988617399654,3456.4988617399654,0.12592627067726886,0.12592627067726886,0.12592627067726886,0.0005537905168881839,0.0005537905168881839,0.0005537905168881839,0.10177986865581246,0.10177986865581246,0.10177986865581246,-2.8073109955969663e-05,-2.8073109955969663e-05,-2.8073109955969663e-05,-0.0246721194283886,-0.0246721194283886,-0.0246721194283886,0.0,0.0,0.0,3808.3008618968242
182,2024-08-08 14:00:00,3456.5259542077774,3393.465609775171,5114.696561815991,3456.5259542077774,3456.5259542077774,0.2492821967047264,0.2492821967047264,0.2492821967047264,0.0008698487790733261,0.0008698487790733261,0.0008698487790733261,0.22914433629424102,0.22914433629424102,0.22914433629424102,0.0038396273386448803,0.0038396273386448803,0.0038396273386448803,-0.024847336528203624,-0.024847336528203624,-0.024847336528203624,0.0,0.0,0.0,4248.569299868537
183,2024-08-08 15:00:00,3456.5530466755895,3612.419592649884,5383.046964731779,3456.5530466755895,3456.5530466755895,0.3219769342623537,0.3219769342623537,0.3219769342623537,0.0011917542111792214,0.0011917542111792214,0.0011917542111792214,0.3060692839775843,0.3060692839775843,0.3060692839775843,0.00792344118376153,0.00792344118376153,0.00792344118376153,-0.025022845679710134,-0.025022845679710134,-0.025022845679710134,0.0,0.0,0.0,4514.497762702124
184,2024-08-08 16:00:00,3456.580139143402,3671.040592793656,5485.981766204978,3456.580139143402,3456.580139143402,0.3323793247499577,0.3323793247499577,0.3323793247499577,0.001517063797261851,0.001517063797261851,0.001517063797261851,0.3209160256945266,0.3209160256945266,0.3209160256945266,0.012218277452736181,0.012218277452736181,0.012218277452736181,-0.025198640305429072,-0.025198640305429072,-0.025198640305429072,0.0,0.0,0.0,4565.852099891936
185,2024-08-08 17:00:00,3456.607231611214,3602.1283386222353,5389.02489193028,3456.607231611214,3456.607231611214,0.30976555188646593,0.30976555188646593,0.30976555188646593,0.001843259273775581,0.001843259273775581,0.001843259273775581,0.3029512090927473,0.3029512090927473,0.3029512090927473,0.016717111752961224,0.016717111752961224,0.016717111752961224,-0.025374713820455426,-0.025374713820455426,-0.025374713820455426,0.0,0.0,0.0,4503.790571786565
