,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
45,2024-08-02 21:00:00,32601.655274331777,35365.45453702889,53288.8500504025,32601.655274331777,32601.655274331777,12070.601621167181,12070.601621167181,12070.601621167181,9094.471633076379,9094.471633076379,9094.471633076379,-47.95586495157118,-47.95586495157118,-47.95586495157118,4004.147451887874,4004.147451887874,4004.147451887874,-980.0615988455003,-980.0615988455003,-980.0615988455003,0.0,0.0,0.0,44672.256895498955
46,2024-08-02 22:00:00,32601.77687031349,33034.81224127988,51137.37904525664,32601.77687031349,32601.77687031349,9017.703139870642,9017.703139870642,9017.703139870642,5889.629488706109,5889.629488706109,5889.629488706109,-36.497855760740784,-36.497855760740784,-36.497855760740784,4151.229405271888,4151.229405271888,4151.229405271888,-986.6578983466139,-986.6578983466139,-986.6578983466139,0.0,0.0,0.0,41619.48001018413
47,2024-08-02 23:00:00,32601.8984662952,28225.284804986677,46634.9543062511,32601.8984662952,32601.8984662952,4835.764240871459,4835.764240871459,4835.764240871459,1559.6256252047965,1559.6256252047965,1559.6256252047965,-24.64712996776819,-24.64712996776819,-24.64712996776819,4294.057379061216,4294.057379061216,4294.057379061216,-993.2716334267849,-993.2716334267849,-993.2716334267849,0.0,0.0,0.0,37437.66270716666
48,2024-08-03 00:00:00,32602.02006227691,22931.07691065491,41706.22822109571,32602.02006227691,32602.02006227691,-643.1455862931831,-643.1455862931831,-643.1455862931831,-4062.1962140445053,-4062.1962140445053,-4062.1962140445053,-12.482881080337773,-12.482881080337773,-12.482881080337773,4431.436067957117,4431.436067957117,4431.436067957117,-999.9025591254564,-999.9025591254564,-999.9025591254564,0.0,0.0,0.0,31958.87447598373
49,2024-08-03 01:00:00,32602.141658258624,16623.88921025322,34496.8036301531,32602.141658258624,32602.141658258624,-7142.297497696496,-7142.297497696496,-7142.297497696496,-10697.80455679851,-10697.80455679851,-10697.80455679851,-0.0858934752970721,-0.0858934752970721,-0.0858934752970721,4562.143382583368,4562.143382583368,4562.143382583368,-1006.5504300060585,-1006.5504300060585,-1006.5504300060585,0.0,0.0,0.0,25459.844160562126
50,2024-08-03 02:00:00,32602.26325424034,10353.758196759227,28482.756109949223,32602.26325424034,32602.26325424034,-13411.799766984952,-13411.799766984952,-13411.799766984952,-17095.98879308111,-17095.98879308111,-17095.98879308111,12.462049780722309,12.462049780722309,12.462049780722309,4684.941976483174,4684.941976483174,4684.941976483174,-1013.2150001677411,-1013.2150001677411,-1013.2150001677411,0.0,0.0,0.0,19190.463487255387
51,2024-08-03 03:00:00,32602.384850222054,5930.808613013017,23952.111701201182,32602.384850222054,32602.384850222054,-17394.68128007689,-17394.68128007689,-17394.68128007689,-21198.45529338978,-21198.45529338978,-21198.45529338978,25.07876208708102,25.07876208708102,25.07876208708102,4798.591274486081,4798.591274486081,4798.591274486081,-1019.8960232602701,-1019.8960232602701,-1019.8960232602701,0.0,0.0,0.0,15207.703570145164
52,2024-08-03 04:00:00,32602.506446203763,6136.914133574135,24226.29157101605,32602.506446203763,32602.506446203763,-17275.59450055078,-17275.59450055078,-17275.59450055078,-21188.5433676566,-21188.5433676566,-21188.5433676566,37.68224712847257,37.68224712847257,37.68224712847257,4901.8598724674,4901.8598724674,4901.8598724674,-1026.5932524900527,-1026.5932524900527,-1026.5932524900527,0.0,0.0,0.0,15326.911945652984
53,2024-08-03 05:00:00,32602.628042185475,11045.463313656082,29001.23727129208,32602.628042185475,32602.628042185475,-12760.740511895183,-12760.740511895183,-12760.740511895183,-16771.163531431528,-16771.163531431528,-16771.163531431528,50.19128709027803,50.19128709027803,50.19128709027803,4993.538173076952,4993.538173076952,4993.538173076952,-1033.3064406308858,-1033.3064406308858,-1033.3064406308858,0.0,0.0,0.0,19841.887530290292
54,2024-08-03 06:00:00,32602.749638167184,18045.446294293924,35531.43699815102,32602.749638167184,32602.749638167184,-5554.084921456281,-5554.084921456281,-5554.084921456281,-9649.02671886151,-9649.02671886151,-9649.02671886151,62.526021053201546,62.526021053201546,62.526021053201546,5072.451116393185,5072.451116393185,5072.451116393185,-1040.0353400411545,-1040.0353400411545,-1040.0353400411545,0.0,0.0,0.0,27048.664716710904
