,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hourly,hourly_lower,hourly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
104,2024-08-05 08:00:00,3082.0675421407855,5071.400718810622,6353.084641900557,3082.0675421407855,3082.0675421407855,0.05393129965956927,0.05393129965956927,0.05393129965956927,0.8103996592644037,0.8103996592644037,0.8103996592644037,0.002398782797101015,0.002398782797101015,0.002398782797101015,0.854827863368859,0.854827863368859,0.854827863368859,0.8103996592644037,0.8103996592644037,0.8103996592644037,-0.0160115861412502,-0.0160115861412502,-0.0160115861412502,0.00410970778903518,0.00410970778903518,0.00410970778903518,0.0,0.0,0.0,5716.704753947503
105,2024-08-05 09:00:00,3082.069232860637,3790.9450867818405,5058.89300819391,3082.069232860637,3082.069232860637,0.036697429112139704,0.036697429112139704,0.036697429112139704,0.4162111668637166,0.4162111668637166,0.4162111668637166,0.0023827826495886406,0.0023827826495886406,0.0023827826495886406,0.44296215937854183,0.44296215937854183,0.44296215937854183,0.4162111668637166,0.4162111668637166,0.4162111668637166,-0.016269879311154582,-0.016269879311154582,-0.016269879311154582,0.003940660064251435,0.003940660064251435,0.003940660064251435,0.0,0.0,0.0,4447.30927560275
106,2024-08-05 10:00:00,3082.0709235804884,2993.3481859174144,4207.525560476413,3082.0709235804884,3082.0709235804884,0.010629963159442838,0.010629963159442838,0.010629963159442838,0.1641901601252463,0.1641901601252463,0.1641901601252463,0.002378963828177404,0.002378963828177404,0.002378963828177404,0.16447918473279866,0.16447918473279866,0.16447918473279866,0.1641901601252463,0.1641901601252463,0.1641901601252463,-0.016490708998034547,-0.016490708998034547,-0.016490708998034547,0.003770806617966656,0.003770806617966656,0.003770806617966656,0.0,0.0,0.0,3589.0074363796707
107,2024-08-05 11:00:00,3082.0726143003394,2680.427557808402,3884.1126314317657,3082.0726143003394,3082.0726143003394,-0.0028349550950952096,-0.0028349550950952096,-0.0028349550950952096,0.07569316855936967,0.07569316855936967,0.07569316855936967,0.0023865575376574378,0.0023865575376574378,0.0023865575376574378,0.06217032950664646,0.06217032950664646,0.06217032950664646,0.07569316855936967,0.07569316855936967,0.07569316855936967,-0.016674596330172993,-0.016674596330172993,-0.016674596330172993,0.003600154834887558,0.003600154834887558,0.003600154834887558,0.0,0.0,0.0,3273.6860842948026
108,2024-08-05 12:00:00,3082.0743050201904,2758.9266549477893,3975.516428088819,3082.0743050201904,3082.0743050201904,0.0046382000002983675,0.0046382000002983675,0.0046382000002983675,0.09802679419113663,0.09802679419113663,0.09802679419113663,0.0024046533336592813,0.0024046533336592813,0.0024046533336592813,0.091676208911051,0.091676208911051,0.091676208911051,0.09802679419113663,0.09802679419113663,0.09802679419113663,-0.016822150746879316,-0.016822150746879316,-0.016822150746879316,0.003428712132836043,0.003428712132836043,0.003428712132836043,0.0,0.0,0.0,3364.6271928866036
109,2024-08-05 13:00:00,3082.075995740042,2913.973396426915,4124.411438939338,3082.075995740042,3082.075995740042,0.025428980858925313,0.025428980858925313,0.025428980858925313,0.12866573685471694,0.12866573685471694,0.12866573685471694,0.002432209327421318,0.002432209327421318,0.002432209327421318,0.14284934579988495,0.14284934579988495,0.14284934579988495,0.12866573685471694,0.12866573685471694,0.12866573685471694,-0.016934067203482218,-0.016934067203482218,-0.016934067203482218,0.0032564859623036074,0.0032564859623036074,0.0032564859623036074,0.0,0.0,0.0,3522.348535437036
110,2024-08-05 14:00:00,3082.0776864598934,3111.916037701605,4322.330435694179,3082.0776864598934,3082.0776864598934,0.04510446120677668,0.04510446120677668,0.04510446120677668,0.17165796619586837,0.17165796619586837,0.17165796619586837,0.0024680635657837566,0.0024680635657837566,0.0024680635657837566,0.20530285123299835,0.20530285123299835,0.20530285123299835,0.17165796619586837,0.17165796619586837,0.17165796619586837,-0.01701112354174995,-0.01701112354174995,-0.01701112354174995,0.0030834838063194857,0.0030834838063194857,0.0030834838063194857,0.0,0.0,0.0,3714.8370232117127
111,2024-08-05 15:00:00,3082.0793771797444,3071.5508167357843,4313.917773143513,3082.0793771797444,3082.0793771797444,0.05424606896680411,0.05424606896680411,0.05424606896680411,0.15420982117105042,0.15420982117105042,0.15420982117105042,0.002510946486027611,0.002510946486027611,0.002510946486027611,0.1968223718081119,0.1968223718081119,0.1968223718081119,0.15420982117105042,0.15420982117105042,0.15420982117105042,-0.01705417799557192,-0.01705417799557192,-0.01705417799557192,0.0029097131798016887,0.0029097131798016887,0.0029097131798016887,0.0,0.0,0.0,3688.70155029713
112,2024-08-05 16:00:00,3082.081067899596,3164.8650436745497,4333.212412729885,3082.081067899596,3082.081067899596,0.05317590034056616,0.05317590034056616,0.05317590034056616,0.18080079418887296,0.18080079418887296,0.18080079418887296,0.002559494333946354,0.002559494333946354,0.002559494333946354,0.22220720369745445,0.22220720369745445,0.22220720369745445,0.18080079418887296,0.18080079418887296,0.18080079418887296,-0.01706416679541915,-0.01706416679541915,-0.01706416679541915,0.002735181629488115,0.002735181629488115,0.002735181629488115,0.0,0.0,0.0,3766.941683566429
113,2024-08-05 17:00:00,3082.0827586194473,3341.492565210949,4531.192899358885,3082.0827586194473,3082.0827586194473,0.04772345503429845,0.04772345503429845,0.04772345503429845,0.24068282791404816,0.24068282791404816,0.24068282791404816,0.0026122634281812132,0.0026122634281812132,0.0026122634281812132,0.2765363412811248,0.2765363412811248,0.2765363412811248,0.24068282791404816,0.24068282791404816,0.24068282791404816,-0.017042101828801497,-0.017042101828801497,-0.017042101828801497,0.002559896733398491,0.002559896733398491,0.002559896733398491,0.0,0.0,0.0,3934.3906482137054
114,2024-08-05 18:00:00,3082.0844493392988,2825.189424334222,3999.515982497811,3082.0844493392988,3082.0844493392988,0.04221410000080201,0.04221410000080201,0.04221410000080201,0.07038893247182501,0.07038893247182501,0.07038893247182501,0.0026677451448627945,0.0026677451448627945,0.0026677451448627945,0.10066557540949791,0.10066557540949791,0.10066557540949791,0.07038893247182501,0.07038893247182501,0.07038893247182501,-0.01698906830847057,-0.01698906830847057,-0.01698906830847057,0.0023838661004786845,0.0023838661004786845,0.0023838661004786845,0.0,0.0,0.0,3392.3442538927047
115,2024-08-05 19:00:00,3082.0861400591502,2467.6835801368416,3627.8287083854743,3082.0861400591502,3082.0861400591502,0.03666398547253943,0.03666398547253943,0.03666398547253943,-0.038627077643237494,-0.038627077643237494,-0.038627077643237494,0.0027243814917001833,0.0027243814917001833,0.0027243814917001833,-0.013937835704904228,-0.013937835704904228,-0.013937835704904228,-0.038627077643237494,-0.038627077643237494,-0.038627077643237494,-0.016906222396296272,-0.016906222396296272,-0.016906222396296272,0.002207097370389934,0.002207097370389934,0.002207097370389934,0.0,0.0,0.0,3039.128529810643
116,2024-08-05 20:00:00,3082.0878307790013,2191.8162976934227,3429.218975766949,3082.0878307790013,3082.0878307790013,0.0292129442085643,0.0292129442085643,0.0292129442085643,-0.09878828168880976,-0.09878828168880976,-0.09878828168880976,0.0027805811362609785,0.0027805811362609785,0.0027805811362609785,-0.08155994685839191,-0.08155994685839191,-0.08155994685839191,-0.09878828168880976,-0.09878828168880976,-0.09878828168880976,-0.01679478872740763,-0.01679478872740763,-0.01679478872740763,0.0020295982130002135,0.0020295982130002135,0.0020295982130002135,0.0,0.0,0.0,2830.7129110877695
117,2024-08-05 21:00:00,3082.0895214988527,2125.574339863446,3351.7261081030097,3082.0895214988527,3082.0895214988527,0.019162170888330266,0.019162170888330266,0.019162170888330266,-0.11518953801213863,-0.11518953801213863,-0.11518953801213863,0.0028347357479152372,0.0028347357479152372,0.0028347357479152372,-0.10799731282558589,-0.10799731282558589,-0.10799731282558589,-0.11518953801213863,-0.11518953801213863,-0.11518953801213863,-0.016656057777720938,-0.016656057777720938,-0.016656057777720938,0.0018513763280281715,0.0018513763280281715,0.0018513763280281715,0.0,0.0,0.0,2749.232135289081
118,2024-08-05 22:00:00,3082.091212218704,2167.80205960949,3351.48842477592,3082.091212218704,3082.091212218704,0.006512238792305504,0.006512238792305504,0.006512238792305504,-0.10869882806290634,-0.10869882806290634,-0.10869882806290634,0.002885236512203113,0.002885236512203113,0.002885236512203113,-0.11412029633084396,-0.11412029633084396,-0.11412029633084396,-0.10869882806290634,-0.10869882806290634,-0.10869882806290634,-0.01649138301723421,-0.01649138301723421,-0.01649138301723421,0.001672439444787969,0.001672439444787969,0.001672439444787969,0.0,0.0,0.0,2730.3620497616157
119,2024-08-05 23:00:00,3082.092902938555,2001.44089172606,3153.2701952009943,3082.092902938555,3082.092902938555,-0.010660420860716145,-0.010660420860716145,-0.010660420860716145,-0.14087320748867066,-0.14087320748867066,-0.14087320748867066,0.0029304906734517818,0.0029304906734517818,0.0029304906734517818,-0.16341252014629143,-0.16341252014629143,-0.16341252014629143,-0.14087320748867066,-0.14087320748867066,-0.14087320748867066,-0.016302177792141125,-0.016302177792141125,-0.016302177792141125,0.0014927953217847185,0.0014927953217847185,0.0014927953217847185,0.0,0.0,0.0,2578.4403343443664
120,2024-08-06 00:00:00,3082.094593658406,1166.2440166445808,2374.1221455679092,3082.094593658406,3082.094593658406,-0.036016799999547426,-0.036016799999547426,-0.036016799999547426,-0.3802617572291728,-0.3802617572291728,-0.3802617572291728,0.0029689379620301817,0.0029689379620301817,0.0029689379620301817,-0.42808707940129453,-0.42808707940129453,-0.42808707940129453,-0.3802617572291728,-0.3802617572291728,-0.3802617572291728,-0.01608991188083211,-0.01608991188083211,-0.01608991188083211,0.0013124517462276154,0.0013124517462276154,0.0013124517462276154,0.0,0.0,0.0,1762.6897206206595
121,2024-08-06 01:00:00,3082.0962843782577,502.61023588282137,1693.1724598655128,3082.0962843782577,3082.0962843782577,-0.06981771490101993,-0.06981771490101993,-0.06981771490101993,-0.5596286880843012,-0.5596286880843012,-0.5596286880843012,0.002999066763647025,0.002999066763647025,0.002999066763647025,-0.6411720273601142,-0.6411720273601142,-0.6411720273601142,-0.5596286880843012,-0.5596286880843012,-0.5596286880843012,-0.015856107672238638,-0.015856107672238638,-0.015856107672238638,0.0011314165337985025,0.0011314165337985025,0.0011314165337985025,0.0,0.0,0.0,1105.942361204375
122,2024-08-06 02:00:00,3082.097975098109,101.20359990562508,1319.505421341305,3082.097975098109,3082.097975098109,-0.10328246315808685,-0.10328246315808685,-0.10328246315808685,-0.6495913238322626,-0.6495913238322626,-0.6495913238322626,0.0030194298891300557,0.0030194298891300557,0.0030194298891300557,-0.7645069954919061,-0.7645069954919061,-0.7645069954919061,-0.6495913238322626,-0.6495913238322626,-0.6495913238322626,-0.01560233591898402,-0.01560233591898402,-0.01560233591898402,0.0009496975282972378,0.0009496975282972378,0.0009496975282972378,0.0,0.0,0.0,725.812512344166
123,2024-08-06 03:00:00,3082.0996658179606,20.014921056025646,1214.038653482622,3082.0996658179606,3082.0996658179606,-0.1197628689667741,-0.1197628689667741,-0.1197628689667741,-0.66229357341033,-0.66229357341033,-0.66229357341033,0.0030286598081995337,0.0030286598081995337,0.0030286598081995337,-0.7935906909912417,-0.7935906909912417,-0.7935906909912417,-0.66229357341033,-0.66229357341033,-0.66229357341033,-0.015330211023509895,-0.015330211023509895,-0.015330211023509895,0.0007673026011727662,0.0007673026011727662,0.0007673026011727662,0.0,0.0,0.0,636.1740623176102
124,2024-08-06 04:00:00,3082.101356537812,343.58004763859697,1583.5583876335502,3082.101356537812,3082.101356537812,-0.10494154420804458,-0.10494154420804458,-0.10494154420804458,-0.5636068651499597,-0.5636068651499597,-0.5636068651499597,0.003025483212934972,0.003025483212934972,0.003025483212934972,-0.6799800723163628,-0.6799800723163628,-0.6799800723163628,-0.5636068651499597,-0.5636068651499597,-0.5636068651499597,-0.015041385822468379,-0.015041385822468379,-0.015041385822468379,0.000584239651174919,0.000584239651174919,0.000584239651174919,0.0,0.0,0.0,986.3338532328706
125,2024-08-06 05:00:00,3082.1030472576635,1106.6039680787,2327.3799167377665,3082.1030472576635,3082.1030472576635,-0.05919432099391002,-0.05919432099391002,-0.05919432099391002,-0.38075030528986775,-0.38075030528986775,-0.38075030528986775,0.003008734783850013,0.003008734783850013,0.003008734783850013,-0.45127292073712594,-0.45127292073712594,-0.45127292073712594,-0.38075030528986775,-0.38075030528986775,-0.38075030528986775,-0.014737545841273077,-0.014737545841273077,-0.014737545841273077,0.00040051660407489347,0.00040051660407489347,0.00040051660407489347,0.0,0.0,0.0,1691.2334031089015
126,2024-08-06 06:00:00,3082.1047379775146,2339.259173306711,3540.1065319297027,3082.1047379775146,3082.1047379775146,-0.001178300002946729,-0.001178300002946729,-0.001178300002946729,-0.029484249650232892,-0.029484249650232892,-0.029484249650232892,0.002977370037333676,0.002977370037333676,0.002977370037333676,-0.04188944120364502,-0.04188944120364502,-0.04188944120364502,-0.029484249650232892,-0.029484249650232892,-0.029484249650232892,-0.014420402999997365,-0.014420402999997365,-0.014420402999997365,0.0002161414121982872,0.0002161414121982872,0.0002161414121982872,0.0,0.0,0.0,2952.99709277253
127,2024-08-06 07:00:00,3082.106428697366,4306.685965477154,5459.043912203011,3082.106428697366,3082.106428697366,0.04234819048453992,0.04234819048453992,0.04234819048453992,0.550352505814517,0.550352505814517,0.550352505814517,0.0029304771400144782,0.0029304771400144782,0.0029304771400144782,0.581570606732026,0.581570606732026,0.581570606732026,0.550352505814517,0.550352505814517,0.550352505814517,-0.014091688761096524,-0.014091688761096524,-0.014091688761096524,3.112205405110622e-05,3.112205405110622e-05,3.112205405110622e-05,0.0,0.0,0.0,4874.568934447571
128,2024-08-06 08:00:00,3082.1081194172175,5171.271637459976,6394.623787950255,3082.1081194172175,3082.1081194172175,0.05393129965924021,0.05393129965924021,0.05393129965924021,0.8341989290782552,0.8341989290782552,0.8341989290782552,0.0028672875858215207,0.0028672875858215207,0.0028672875858215207,0.877089836138846,0.877089836138846,0.877089836138846,0.8341989290782552,0.8341989290782552,0.8341989290782552,-0.013753146718480084,-0.013753146718480084,-0.013753146718480084,-0.00015453346599091436,-0.00015453346599091436,-0.00015453346599091436,0.0,0.0,0.0,5785.393824839071
129,2024-08-06 09:00:00,3082.109810137069,3918.089310827244,5127.39046549789,3082.109810137069,3082.109810137069,0.03669742911314645,0.03669742911314645,0.03669742911314645,0.4333801415681375,0.4333801415681375,0.4333801415681375,0.002787185638153851,0.002787185638153851,0.002787185638153851,0.459117414562677,0.459117414562677,0.459117414562677,0.4333801415681375,0.4333801415681375,0.4333801415681375,-0.013406524638679165,-0.013406524638679165,-0.013406524638679165,-0.0003408171180815621,-0.0003408171180815621,-0.0003408171180815621,0.0,0.0,0.0,4497.160097565464
130,2024-08-06 10:00:00,3082.1115008569195,2976.439215959565,4206.970848217287,3082.1115008569195,3082.1115008569195,0.010629963160327365,0.010629963160327365,0.010629963160327365,0.16446933044564335,0.16446933044564335,0.16446933044564335,0.0026897164527341336,0.0026897164527341336,0.0026897164527341336,0.1642077232360217,0.1642077232360217,0.1642077232360217,0.16446933044564335,0.16446933044564335,0.16446933044564335,-0.01305356597531451,-0.01305356597531451,-0.01305356597531451,-0.000527720847368636,-0.000527720847368636,-0.000527720847368636,0.0,0.0,0.0,3588.218013172192
131,2024-08-06 11:00:00,3082.113191576771,2729.96715035246,3940.643805953163,3082.113191576771,3082.113191576771,-0.002834955095213792,-0.002834955095213792,-0.002834955095213792,0.10102787513540533,0.10102787513540533,0.10102787513540533,0.0025745928048472736,0.0025745928048472736,0.0025745928048472736,0.08735627538205913,0.08735627538205913,0.08735627538205913,0.10102787513540533,0.10102787513540533,0.10102787513540533,-0.012696000888775776,-0.012696000888775776,-0.012696000888775776,-0.0007152365742039025,-0.0007152365742039025,-0.0007152365742039025,0.0,0.0,0.0,3351.3551202988288
132,2024-08-06 12:00:00,3082.1148822966225,2797.8775454215724,3987.3936086963076,3082.1148822966225,3082.1148822966225,0.004638199999833744,0.004638199999833744,0.004638199999833744,0.10556439284185799,0.10556439284185799,0.10556439284185799,0.002441700357544339,0.002441700357544339,0.002441700357544339,0.0994054001907348,0.0994054001907348,0.0994054001907348,0.10556439284185799,0.10556439284185799,0.10556439284185799,-0.012335536813812609,-0.012335536813812609,-0.012335536813812609,-0.0009033561946886811,-0.0009033561946886811,-0.0009033561946886811,0.0,0.0,0.0,3388.4937456051375
133,2024-08-06 13:00:00,3082.116573016474,2989.5775659970413,4174.918089324377,3082.116573016474,3082.116573016474,0.025428980858042273,0.025428980858042273,0.025428980858042273,0.14695139284072614,0.14695139284072614,0.14695139284072614,0.002291101419132083,0.002291101419132083,0.002291101419132083,0.16160555490794942,0.16160555490794942,0.16160555490794942,0.14695139284072614,0.14695139284072614,0.14695139284072614,-0.01197384862902602,-0.01197384862902602,-0.01197384862902602,-0.0010920715809250737,-0.0010920715809250737,-0.0010920715809250737,0.0,0.0,0.0,3580.2037320897884
134,2024-08-06 14:00:00,3082.1182637363254,3315.631919475472,4479.75797377281,3082.1182637363254,3082.1182637363254,0.045104461207370286,0.045104461207370286,0.045104461207370286,0.21723252100069282,0.21723252100069282,0.21723252100069282,0.002123037150224185,0.002123037150224185,0.002123037150224185,0.25156607628490124,0.25156607628490124,0.25156607628490124,0.21723252100069282,0.21723252100069282,0.21723252100069282,-0.011612568491928502,-0.011612568491928502,-0.011612568491928502,-0.0012813745814575783,-0.0012813745814575783,-0.0012813745814575783,0.0,0.0,0.0,3857.4746619905054
135,2024-08-06 15:00:00,3082.1199544561764,3206.5496237377447,4402.4755537073615,3082.1199544561764,3082.1199544561764,0.054246068966928705,0.054246068966928705,0.054246068966928705,0.19608536923061348,0.19608536923061348,0.19608536923061348,0.0019379281940452744,0.0019379281940452744,0.0019379281940452744,0.23954483395575163,0.23954483395575163,0.23954483395575163,0.19608536923061348,0.19608536923061348,0.19608536923061348,-0.011253275414127064,-0.011253275414127064,-0.011253275414127064,-0.0014712570217087755,-0.0014712570217087755,-0.0014712570217087755,0.0,0.0,0.0,3820.42586717809
136,2024-08-06 16:00:00,3082.121645176028,3341.4451731768804,4551.135221332975,3082.121645176028,3082.121645176028,0.0531759003402508,0.0531759003402508,0.0531759003402508,0.23454108086531222,0.23454108086531222,0.23454108086531222,0.0017363737159783099,0.0017363737159783099,0.0017363737159783099,0.2768941595580669,0.2768941595580669,0.2768941595580669,0.23454108086531222,0.23454108086531222,0.23454108086531222,-0.010897484659237008,-0.010897484659237008,-0.010897484659237008,-0.0016617107042374351,-0.0016617107042374351,-0.0016617107042374351,0.0,0.0,0.0,3935.5431277727707
137,2024-08-06 17:00:00,3082.1233358958793,3593.679649664591,4757.200251126817,3082.1233358958793,3082.1233358958793,0.04772345503545326,0.04772345503545326,0.04772345503545326,0.32220056146999754,0.32220056146999754,0.32220056146999754,0.0015191488519461374,0.0015191488519461374,0.0015191488519461374,0.35904380089234383,0.35904380089234383,0.35904380089234383,0.32220056146999754,0.32220056146999754,0.32220056146999754,-0.010546637055888368,-0.010546637055888368,-0.010546637055888368,-0.0018527274091647474,-0.0018527274091647474,-0.0018527274091647474,0.0,0.0,0.0,4188.740613234926
138,2024-08-06 18:00:00,3082.125026615731,3060.4133692688733,4309.332583211013,3082.125026615731,3082.125026615731,0.0422141000003711,0.0422141000003711,0.0422141000003711,0.16502767108643754,0.16502767108643754,0.16502767108643754,0.001287200578237605,0.001287200578237605,0.001287200578237605,0.19628258444556107,0.19628258444556107,0.19628258444556107,0.16502767108643754,0.16502767108643754,0.16502767108643754,-0.01020208832478631,-0.01020208832478631,-0.01020208832478631,-0.0020442988946988774,-0.0020442988946988774,-0.0020442988946988774,0.0,0.0,0.0,3687.0924924242104
139,2024-08-06 19:00:00,3082.1267173355823,2533.907968721745,3789.716203231311,3082.1267173355823,3082.1267173355823,0.03666398547264962,0.03666398547264962,0.03666398547264962,0.0005265597924539717,0.0005265597924539717,0.0005265597924539717,0.0010416420286420707,0.0010416420286420707,0.0010416420286420707,0.02613067187016821,0.02613067187016821,0.02613067187016821,0.0005265597924539717,0.0005265597924539717,0.0005265597924539717,-0.00986509852627975,-0.00986509852627975,-0.00986509852627975,-0.002236416897297702,-0.002236416897297702,-0.002236416897297702,0.0,0.0,0.0,3162.664759248557
140,2024-08-06 20:00:00,3082.1284080554333,2276.9851952979952,3460.627112084828,3082.1284080554333,3082.1284080554333,0.02921294420866487,0.02921294420866487,0.02921294420866487,-0.08203806246498453,-0.08203806246498453,-0.08203806246498453,0.0007837452972320022,0.0007837452972320022,0.0007837452972320022,-0.06400726783021442,-0.06400726783021442,-0.06400726783021442,-0.08203806246498453,-0.08203806246498453,-0.08203806246498453,-0.00953682173897738,-0.00953682173897738,-0.00953682173897738,-0.002429073132149381,-0.002429073132149381,-0.002429073132149381,0.0,0.0,0.0,2884.8497895539167
141,2024-08-06 21:00:00,3082.1300987752848,2320.3127918975715,3557.29354831653,3082.1300987752848,3082.1300987752848,0.019162170888562095,0.019162170888562095,0.019162170888562095,-0.05998360715361466,-0.05998360715361466,-0.05998360715361466,0.0005149327781205615,0.0005149327781205615,0.0005149327781205615,-0.05214705886541796,-0.05214705886541796,-0.05214705886541796,-0.05998360715361466,-0.05998360715361466,-0.05998360715361466,-0.009218296084800476,-0.009218296084800476,-0.009218296084800476,-0.002622259293685485,-0.002622259293685485,-0.002622259293685485,0.0,0.0,0.0,2921.406079083574
142,2024-08-06 22:00:00,3082.1317894951358,2454.015784847626,3642.801350580038,3082.1317894951358,3082.1317894951358,0.006512238792414733,0.006512238792414733,0.006512238792414733,0.0008057301128510588,0.0008057301128510588,0.0008057301128510588,0.00023676710612016835,0.00023676710612016835,0.00023676710612016835,-0.004171665263307512,-0.004171665263307512,-0.004171665263307512,0.0008057301128510588,0.0008057301128510588,0.0008057301128510588,-0.008910434218979968,-0.008910434218979968,-0.008910434218979968,-0.0028159670557135067,-0.0028159670557135067,-0.0028159670557135067,0.0,0.0,0.0,3069.2741673719634
143,2024-08-06 23:00:00,3082.1334802149872,2083.3001449446397,3346.5190633025436,3082.1334802149872,3082.1334802149872,-0.010660420860985259,-0.010660420860985259,-0.010660420860985259,-0.09585699332464036,-0.09585699332464036,-0.09585699332464036,-4.906022685427329e-05,-4.906022685427329e-05,-4.906022685427329e-05,-0.11819067688736565,-0.11819067688736565,-0.11819067688736565,-0.09585699332464036,-0.09585699332464036,-0.09585699332464036,-0.008614014402853849,-0.008614014402853849,-0.008614014402853849,-0.0030101880720319095,-0.0030101880720319095,-0.0030101880720319095,0.0,0.0,0.0,2717.854037931166
144,2024-08-07 00:00:00,3082.1351709348382,1260.1313084681333,2496.041763599949,3082.1351709348382,3082.1351709348382,-0.03601679999930878,-0.03601679999930878,-0.03601679999930878,-0.3422248010750697,-0.3422248010750697,-0.3422248010750697,-0.0003407414929581633,-0.0003407414929581633,-0.0003407414929581633,-0.39011692882288806,-0.39011692882288806,-0.39011692882288806,-0.3422248010750697,-0.3422248010750697,-0.3422248010750697,-0.008329672278809734,-0.008329672278809734,-0.008329672278809734,-0.0032049139767416877,-0.0032049139767416877,-0.0032049139767416877,0.0,0.0,0.0,1879.742063832732
145,2024-08-07 01:00:00,3082.1368616546897,565.9066089167616,1830.7783425734192,3082.1368616546897,3082.1368616546897,-0.06981771490202718,-0.06981771490202718,-0.06981771490202718,-0.5307345599232027,-0.5307345599232027,-0.5307345599232027,-0.0006363664896212964,-0.0006363664896212964,-0.0006363664896212964,-0.612646671163585,-0.612646671163585,-0.612646671163585,-0.5307345599232027,-0.5307345599232027,-0.5307345599232027,-0.008057893464179892,-0.008057893464179892,-0.008057893464179892,-0.0034001363845538746,-0.0034001363845538746,-0.0034001363845538746,0.0,0.0,0.0,1193.8759732913652
146,2024-08-07 02:00:00,3082.138552374541,138.72137961858027,1341.6417669543982,3082.138552374541,3082.138552374541,-0.10328246315889156,-0.10328246315889156,-0.10328246315889156,-0.6388432664969748,-0.6388432664969748,-0.6388432664969748,-0.0009339373346961871,-0.0009339373346961871,-0.0009339373346961871,-0.754454520958657,-0.754454520958657,-0.754454520958657,-0.6388432664969748,-0.6388432664969748,-0.6388432664969748,-0.007799007076767766,-0.007799007076767766,-0.007799007076767766,-0.003595846891326705,-0.003595846891326705,-0.003595846891326705,0.0,0.0,0.0,756.8051873145984
147,2024-08-07 03:00:00,3082.1402430943926,73.08558851594253,1283.7294478915808,3082.1402430943926,3082.1402430943926,-0.11976286896688319,-0.11976286896688319,-0.11976286896688319,-0.6394713997178683,-0.6394713997178683,-0.6394713997178683,-0.0012313841789663134,-0.0012313841789663134,-0.0012313841789663134,-0.7718108702385481,-0.7718108702385481,-0.7718108702385481,-0.6394713997178683,-0.6394713997178683,-0.6394713997178683,-0.007553180300496089,-0.007553180300496089,-0.007553180300496089,-0.003792037074334241,-0.003792037074334241,-0.003792037074334241,0.0,0.0,0.0,703.3108998744592
148,2024-08-07 04:00:00,3082.141933814244,433.44399403852543,1637.8235709427247,3082.141933814244,3082.141933814244,-0.10494154420727476,-0.10494154420727476,-0.10494154420727476,-0.5476243643072266,-0.5476243643072266,-0.5476243643072266,-0.001526581712156995,-0.001526581712156995,-0.001526581712156995,-0.6654016028123279,-0.6654016028123279,-0.6654016028123279,-0.5476243643072266,-0.5476243643072266,-0.5476243643072266,-0.0073204140928844665,-0.0073204140928844665,-0.0073204140928844665,-0.003988698492785006,-0.003988698492785006,-0.003988698492785006,0.0,0.0,0.0,1031.2797509591583
149,2024-08-07 05:00:00,3082.143624534095,1176.290563122589,2392.692262643682,3082.143624534095,3082.143624534095,-0.05919432099611159,-0.05919432099611159,-0.05919432099611159,-0.35206555486906704,-0.35206555486906704,-0.35206555486906704,-0.0018173663315363998,-0.0018173663315363998,-0.0018173663315363998,-0.42436360501213544,-0.42436360501213544,-0.42436360501213544,-0.35206555486906704,-0.35206555486906704,-0.35206555486906704,-0.007100540127400584,-0.007100540127400584,-0.007100540127400584,-0.004185822688019824,-0.004185822688019824,-0.004185822688019824,0.0,0.0,0.0,1774.194044861637
150,2024-08-07 06:00:00,3082.1453152539466,2386.617727798625,3605.7350474558048,3082.1453152539466,3082.1453152539466,-0.0011783000016983053,-0.0011783000016983053,-0.0011783000016983053,-0.018666399734845768,-0.018666399734845768,-0.018666399734845768,-0.002101553836123008,-0.002101553836123008,-0.002101553836123008,-0.03322287381163849,-0.03322287381163849,-0.03322287381163849,-0.018666399734845768,-0.018666399734845768,-0.018666399734845768,-0.006893219054811257,-0.006893219054811257,-0.006893219054811257,-0.0043834011841601545,-0.0043834011841601545,-0.0043834011841601545,0.0,0.0,0.0,2979.747590376132
151,2024-08-07 07:00:00,3082.147005973798,4365.05625326033,5513.705954771672,3082.147005973798,3082.147005973798,0.042348190484801915,0.042348190484801915,0.042348190484801915,0.5638224737736764,0.5638224737736764,0.5638224737736764,-0.0023769575035170677,-0.0023769575035170677,-0.0023769575035170677,0.5925143411099066,0.5925143411099066,0.5925143411099066,0.5638224737736764,0.5638224737736764,0.5638224737736764,-0.0066979401567656,-0.0066979401567656,-0.0066979401567656,-0.0045814254882890065,-0.0045814254882890065,-0.0045814254882890065,0.0,0.0,0.0,4908.363308422234
