,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2024-08-01 20:00:00,25794.186754337898,28202.26198288302,43359.143530669775,25794.186754337898,25794.186754337898,10118.856280386832,10118.856280386832,10118.856280386832,9944.995803287038,9944.995803287038,9944.995803287038,-77.19908045580902,-77.19908045580902,-77.19908045580902,994.1020909182747,994.1020909182747,994.1020909182747,-743.0425333626738,-743.0425333626738,-743.0425333626738,0.0,0.0,0.0,35913.04303472473
21,2024-08-01 21:00:00,25794.27360696509,26205.664906511847,41818.937282230596,25794.27360696509,25794.27360696509,8235.871901329336,8235.871901329336,8235.871901329336,8034.327867015593,8034.327867015593,8034.327867015593,-86.78061074786984,-86.78061074786984,-86.78061074786984,1037.0013089166928,1037.0013089166928,1037.0013089166928,-748.676663855081,-748.676663855081,-748.676663855081,0.0,0.0,0.0,34030.14550829442
22,2024-08-01 22:00:00,25794.360459592284,23780.211166494326,39209.94629519024,25794.360459592284,25794.360459592284,5503.831956171063,5503.831956171063,5503.831956171063,5272.537795295964,5272.537795295964,5272.537795295964,-95.83433529486602,-95.83433529486602,-95.83433529486602,1081.460481471503,1081.460481471503,1081.460481471503,-754.331985301538,-754.331985301538,-754.331985301538,0.0,0.0,0.0,31298.192415763348
23,2024-08-01 23:00:00,25794.447312219476,20168.482336638113,35868.435464362534,25794.447312219476,25794.447312219476,1960.2910951034946,1960.2910951034946,1960.2910951034946,1696.5523610928758,1696.5523610928758,1696.5523610928758,-104.294278553725,-104.294278553725,-104.294278553725,1128.0413016809089,1128.0413016809089,1128.0413016809089,-760.0082891165646,-760.0082891165646,-760.0082891165646,0.0,0.0,0.0,27754.73840732297
24,2024-08-02 00:00:00,25794.53416484667,15177.847121677893,31012.601987088296,25794.53416484667,25794.53416484667,-2546.142002827153,-2546.142002827153,-2546.142002827153,-2845.6416147560335,-2845.6416147560335,-2845.6416147560335,-112.09930058132616,-112.09930058132616,-112.09930058132616,1177.304278590504,1177.304278590504,1177.304278590504,-765.7053660802976,-765.7053660802976,-765.7053660802976,0.0,0.0,0.0,23248.392162019518
25,2024-08-02 01:00:00,25794.621017473866,9817.412782573494,25851.433672562798,25794.621017473866,25794.621017473866,-7899.465727164174,-7899.465727164174,-7899.465727164174,-8238.64836520015,-8238.64836520015,-8238.64836520015,-119.19347787212783,-119.19347787212783,-119.19347787212783,1229.7991222510502,1229.7991222510502,1229.7991222510502,-771.4230063429472,-771.4230063429472,-771.4230063429472,0.0,0.0,0.0,17895.155290309693
26,2024-08-02 02:00:00,25794.707870101058,4968.5428708694435,21041.846831431085,25794.707870101058,25794.707870101058,-13193.1914247471,-13193.1914247471,-13193.1914247471,-13576.558952309379,-13576.558952309379,-13576.558952309379,-125.52644540320536,-125.52644540320536,-125.52644540320536,1286.0549724000173,1286.0549724000173,1286.0549724000173,-777.1609994345312,-777.1609994345312,-777.1609994345312,0.0,0.0,0.0,12601.516445353958
27,2024-08-02 03:00:00,25794.794722728253,1202.6335928229894,16804.521231768835,25794.794722728253,25794.794722728253,-16777.450371645107,-16777.450371645107,-16777.450371645107,-17210.0481440708,-17210.0481440708,-17210.0481440708,-131.05369770263314,-131.05369770263314,-131.05369770263314,1346.5706044068595,1346.5706044068595,1346.5706044068595,-782.9191342785364,-782.9191342785364,-782.9191342785364,0.0,0.0,0.0,9017.344351083146
28,2024-08-02 04:00:00,25794.881575355445,1413.2802369906492,16437.206737183304,25794.881575355445,25794.881575355445,-17093.646603863926,-17093.646603863926,-17093.646603863926,-17581.017305920486,-17581.017305920486,-17581.017305920486,-135.7368470055299,-135.7368470055299,-135.7368470055299,1411.8047482601473,1411.8047482601473,1411.8047482601473,-788.6971991980569,-788.6971991980569,-788.6971991980569,0.0,0.0,0.0,8701.234971491518
29,2024-08-02 05:00:00,25794.96842798264,4751.651440771094,19397.702594414506,25794.96842798264,25794.96842798264,-13770.028746171805,-13770.028746171805,-13770.028746171805,-14318.156584178134,-14318.156584178134,-14318.156584178134,-139.54383692164632,-139.54383692164632,-139.54383692164632,1482.1666568534422,1482.1666568534422,1482.1666568534422,-794.4949819254671,-794.4949819254671,-794.4949819254671,0.0,0.0,0.0,12024.939681810834
30,2024-08-02 06:00:00,25795.055280609835,10316.727511182076,25956.44931570023,25795.055280609835,25795.055280609835,-8086.070562279803,-8086.070562279803,-8086.070562279803,-8701.316240522905,-8701.316240522905,-8701.316240522905,-142.44911033220103,-142.44911033220103,-142.44911033220103,1558.0070581902162,1558.0070581902162,1558.0070581902162,-800.3122696149145,-800.3122696149145,-800.3122696149145,0.0,0.0,0.0,17708.98471833003
31,2024-08-02 07:00:00,25795.14213323703,15207.47609136485,30707.886103809033,25795.14213323703,25795.14213323703,-2329.928685357992,-2329.928685357992,-2329.928685357992,-3018.955728780976,-3018.955728780976,-3018.955728780976,-144.43373057119481,-144.43373057119481,-144.43373057119481,1639.6096228434508,1639.6096228434508,1639.6096228434508,-806.1488488492726,-806.1488488492726,-806.1488488492726,0.0,0.0,0.0,23465.21344787904
32,2024-08-02 08:00:00,25795.228985864225,19634.92046043693,35841.18007444753,25795.228985864225,25795.228985864225,1544.1889652134219,1544.1889652134219,1544.1889652134219,774.4958527969278,774.4958527969278,774.4958527969278,-145.48545529159702,-145.48545529159702,-145.48545529159702,1727.183073358926,1727.183073358926,1727.183073358926,-812.0045056508346,-812.0045056508346,-812.0045056508346,0.0,0.0,0.0,27339.41795107765
33,2024-08-02 09:00:00,25795.315838491417,20821.89680285942,36036.058332930515,25795.315838491417,25795.315838491417,2974.7732658629666,2974.7732658629666,2974.7732658629666,2117.3969990025766,2117.3969990025766,2117.3969990025766,-145.59876274132176,-145.59876274132176,-145.59876274132176,1820.8540550939817,1820.8540550939817,1820.8540550939817,-817.879025492271,-817.879025492271,-817.879025492271,0.0,0.0,0.0,28770.08910435438
34,2024-08-02 10:00:00,25795.402691118612,20826.597764048704,36449.685421422335,25795.402691118612,25795.402691118612,2827.9772550951675,2827.9772550951675,2827.9772550951675,1875.863398724872,1875.863398724872,1875.863398724872,-144.77483053330667,-144.77483053330667,-144.77483053330667,1920.6608802057417,1920.6608802057417,1920.6608802057417,-823.7721933021397,-823.7721933021397,-823.7721933021397,0.0,0.0,0.0,28623.37994621378
35,2024-08-02 11:00:00,25795.489543745804,19946.57456914341,36425.813627221425,25795.489543745804,25795.489543745804,2511.7340478099636,2511.7340478099636,2511.7340478099636,1457.8910622349945,1457.8910622349945,1457.8910622349945,-143.02146730688025,-143.02146730688025,-143.02146730688025,2026.5482463628493,2026.5482463628493,2026.5482463628493,-829.6837934810004,-829.6837934810004,-829.6837934810004,0.0,0.0,0.0,28307.22359155577
36,2024-08-02 12:00:00,25795.576396373,20750.36555936597,36691.747567759165,25795.576396373,25795.576396373,2963.4777423037735,2963.4777423037735,2963.4777423037735,1801.0813296256745,1801.0813296256745,1801.0813296256745,-140.3529980482432,-140.3529980482432,-140.3529980482432,2138.3630206327575,2138.3630206327575,2138.3630206327575,-835.6136099064142,-835.6136099064142,-835.6136099064142,0.0,0.0,0.0,28759.054138676773
37,2024-08-02 13:00:00,25795.66324900019,22348.19561456079,37895.72745188253,25795.66324900019,25795.66324900019,4267.883494690842,4267.883494690842,4267.883494690842,2990.3838582726635,2990.3838582726635,2990.3838582726635,-136.79010412751217,-136.79010412751217,-136.79010412751217,2255.851166489436,2255.851166489436,2255.851166489436,-841.5614259437459,-841.5614259437459,-841.5614259437459,0.0,0.0,0.0,30063.546743691033
38,2024-08-02 14:00:00,25795.750101627385,24281.879327943698,39923.11740335658,25795.750101627385,25795.750101627385,6004.853466369979,6004.853466369979,6004.853466369979,4606.084231872067,4606.084231872067,4606.084231872067,-132.3596194562754,-132.3596194562754,-132.3596194562754,2378.655878411188,2378.655878411188,2378.655878411188,-847.5270244569998,-847.5270244569998,-847.5270244569998,0.0,0.0,0.0,31800.603567997365
39,2024-08-02 15:00:00,25795.836954254577,25724.25145726542,41137.95249220575,25795.836954254577,25795.836954254577,7806.522538789771,7806.522538789771,7806.522538789771,6280.810037231333,6280.810037231333,6280.810037231333,-127.09428446913233,-127.09428446913233,-127.09428446913233,2506.3169738449956,2506.3169738449956,2506.3169738449956,-853.5101878174288,-853.5101878174288,-853.5101878174288,0.0,0.0,0.0,33602.35949304435
